Fact_ID,State,Year,Population,FK_Substance_Group,FK_User_Type,Population_Totals,Population_Rates,FK_Age_Group
40398,South Carolina,2009,352096,Marijuana,New Users,17,48.852,12_17
40399,South Dakota,2009,63682,Marijuana,New Users,3,48.353,12_17
40400,Tennessee,2009,491069,Marijuana,New Users,20,42.573,12_17
40401,Texas,2009,2125058,Marijuana,New Users,104,54.812,12_17
40402,Utah,2009,254680,Marijuana,New Users,12,40.253,12_17
40403,Vermont,2009,45631,Marijuana,New Users,3,82.052,12_17
40404,Virginia,2009,598313,Marijuana,New Users,30,56.42,12_17
40405,Washington,2009,516464,Marijuana,New Users,26,62.072,12_17
40406,West Virginia,2009,130503,Marijuana,New Users,7,55.586,12_17
40407,Wisconsin,2009,440921,Marijuana,New Users,25,63.619,12_17
40408,Wyoming,2009,41288,Marijuana,New Users,2,65.913,12_17
40409,Alabama,2010,386718,Marijuana,New Users,16,46.016,12_17
40410,Alaska,2010,61192,Marijuana,New Users,4,75.084,12_17
40411,Arizona,2010,535234,Marijuana,New Users,30,65.199,12_17
40412,Arkansas,2010,234810,Marijuana,New Users,11,50.917,12_17
40413,California,2010,3195149,Marijuana,New Users,197,71.888,12_17
40414,Colorado,2010,395318,Marijuana,New Users,28,91.675,12_17
40415,Connecticut,2010,293487,Marijuana,New Users,16,67.089,12_17
40416,Delaware,2010,69567,Marijuana,New Users,4,72.242,12_17
40417,District of Columbia,2010,31644,Marijuana,New Users,2,79.708,12_17
40418,Florida,2010,1383191,Marijuana,New Users,68,54.71,12_17
40419,Georgia,2010,821577,Marijuana,New Users,44,60.986,12_17
40420,Hawaii,2010,99395,Marijuana,New Users,5,71.808,12_17
40421,Idaho,2010,137928,Marijuana,New Users,7,55.538,12_17
40422,Illinois,2010,1069760,Marijuana,New Users,54,56.685,12_17
40423,Indiana,2010,540996,Marijuana,New Users,27,51.576,12_17
40424,Iowa,2010,241547,Marijuana,New Users,12,53.362,12_17
40425,Kansas,2010,235977,Marijuana,New Users,13,62.859,12_17
40426,Kentucky,2010,340083,Marijuana,New Users,17,56.431,12_17
40427,Louisiana,2010,368184,Marijuana,New Users,17,46.886,12_17
40428,Maine,2010,98025,Marijuana,New Users,5,63.783,12_17
40429,Maryland,2010,464119,Marijuana,New Users,25,58.527,12_17
40430,Massachusetts,2010,498579,Marijuana,New Users,33,82.057,12_17
40431,Michigan,2010,826549,Marijuana,New Users,44,61.711,12_17
40432,Minnesota,2010,426996,Marijuana,New Users,23,58.04,12_17
40433,Mississippi,2010,249977,Marijuana,New Users,11,49.852,12_17
40434,Missouri,2010,478541,Marijuana,New Users,25,60.24,12_17
40435,Montana,2010,74688,Marijuana,New Users,6,91.926,12_17
40436,Nebraska,2010,146828,Marijuana,New Users,7,48.134,12_17
40437,Nevada,2010,219015,Marijuana,New Users,13,70.641,12_17
40438,New Hampshire,2010,104712,Marijuana,New Users,7,81.548,12_17
40439,New Jersey,2010,717188,Marijuana,New Users,41,66.09,12_17
40440,New Mexico,2010,170679,Marijuana,New Users,11,87.359,12_17
40441,New York,2010,1497645,Marijuana,New Users,77,57.246,12_17
40442,North Carolina,2010,752637,Marijuana,New Users,41,60.641,12_17
40443,North Dakota,2010,49024,Marijuana,New Users,2,49.049,12_17
40444,Ohio,2010,938484,Marijuana,New Users,48,57.705,12_17
40445,Oklahoma,2010,301684,Marijuana,New Users,15,55.016,12_17
40446,Oregon,2010,291949,Marijuana,New Users,16,70.139,12_17
40447,Pennsylvania,2010,977609,Marijuana,New Users,49,56.243,12_17
40448,Rhode Island,2010,79365,Marijuana,New Users,5,78.503,12_17
40449,South Carolina,2010,356898,Marijuana,New Users,20,59.81,12_17
40450,South Dakota,2010,64595,Marijuana,New Users,3,52.961,12_17
40451,Tennessee,2010,502882,Marijuana,New Users,23,50.097,12_17
40452,Texas,2010,2243713,Marijuana,New Users,108,53.982,12_17
40453,Utah,2010,262463,Marijuana,New Users,12,43.559,12_17
40454,Vermont,2010,46814,Marijuana,New Users,3,93.546,12_17
40455,Virginia,2010,620009,Marijuana,New Users,32,59.103,12_17
40456,Washington,2010,531313,Marijuana,New Users,30,70.543,12_17
40457,West Virginia,2010,131816,Marijuana,New Users,7,62.838,12_17
40458,Wisconsin,2010,455693,Marijuana,New Users,22,50.872,12_17
40459,Wyoming,2010,42751,Marijuana,New Users,2,57.743,12_17
40460,Alabama,2011,385060,Marijuana,New Users,18,49.418,12_17
40461,Alaska,2011,60614,Marijuana,New Users,3,66.957,12_17
40462,Arizona,2011,537268,Marijuana,New Users,28,64.543,12_17
40463,Arkansas,2011,235330,Marijuana,New Users,11,51.741,12_17
40464,California,2011,3156459,Marijuana,New Users,183,68.288,12_17
40465,Colorado,2011,397449,Marijuana,New Users,24,74.917,12_17
40466,Connecticut,2011,290956,Marijuana,New Users,16,66.258,12_17
40467,Delaware,2011,69055,Marijuana,New Users,4,73.237,12_17
40468,District of Columbia,2011,31373,Marijuana,New Users,2,83.679,12_17
40469,Florida,2011,1381693,Marijuana,New Users,69,56.374,12_17
40470,Georgia,2011,824731,Marijuana,New Users,42,56.296,12_17
40471,Hawaii,2011,97800,Marijuana,New Users,5,71.013,12_17
40472,Idaho,2011,139014,Marijuana,New Users,7,53.987,12_17
40473,Illinois,2011,1057464,Marijuana,New Users,53,56.975,12_17
40474,Indiana,2011,540292,Marijuana,New Users,27,54.914,12_17
40475,Iowa,2011,241228,Marijuana,New Users,13,55.788,12_17
40476,Kansas,2011,236049,Marijuana,New Users,12,50.761,12_17
40477,Kentucky,2011,339685,Marijuana,New Users,17,54.288,12_17
40478,Louisiana,2011,367339,Marijuana,New Users,15,43.358,12_17
40479,Maine,2011,96430,Marijuana,New Users,5,67.226,12_17
40480,Maryland,2011,459636,Marijuana,New Users,25,60.969,12_17
40481,Massachusetts,2011,494412,Marijuana,New Users,31,76.635,12_17
40482,Michigan,2011,814217,Marijuana,New Users,45,64.592,12_17
40483,Minnesota,2011,424745,Marijuana,New Users,22,56.205,12_17
40484,Mississippi,2011,248417,Marijuana,New Users,11,47.09,12_17
40485,Missouri,2011,475157,Marijuana,New Users,25,59.242,12_17
40486,Montana,2011,74042,Marijuana,New Users,5,83.974,12_17
40487,Nebraska,2011,147027,Marijuana,New Users,7,52.071,12_17
40488,Nevada,2011,219786,Marijuana,New Users,13,70.525,12_17
40489,New Hampshire,2011,102838,Marijuana,New Users,7,78.7,12_17
40490,New Jersey,2011,710612,Marijuana,New Users,39,59.936,12_17
40491,New Mexico,2011,169342,Marijuana,New Users,11,89.347,12_17
40492,New York,2011,1474700,Marijuana,New Users,74,56.847,12_17
40493,North Carolina,2011,757390,Marijuana,New Users,39,55.55,12_17
40494,North Dakota,2011,48873,Marijuana,New Users,2,45.192,12_17
40495,Ohio,2011,929629,Marijuana,New Users,52,63.093,12_17
40496,Oklahoma,2011,304074,Marijuana,New Users,15,56.329,12_17
40497,Oregon,2011,291972,Marijuana,New Users,15,65.338,12_17
40498,Pennsylvania,2011,964004,Marijuana,New Users,46,54.267,12_17
40499,Rhode Island,2011,77839,Marijuana,New Users,5,86.093,12_17
40500,South Carolina,2011,357301,Marijuana,New Users,20,63.509,12_17
40501,South Dakota,2011,64463,Marijuana,New Users,3,50.978,12_17
40502,Tennessee,2011,504106,Marijuana,New Users,25,52.341,12_17
40503,Texas,2011,2265694,Marijuana,New Users,108,52.623,12_17
40504,Utah,2011,268417,Marijuana,New Users,11,36.75,12_17
40505,Vermont,2011,45855,Marijuana,New Users,3,94.341,12_17
40506,Virginia,2011,618558,Marijuana,New Users,33,63.886,12_17
40507,Washington,2011,528978,Marijuana,New Users,29,66.267,12_17
40508,West Virginia,2011,131265,Marijuana,New Users,8,67.487,12_17
40509,Wisconsin,2011,451821,Marijuana,New Users,22,51.987,12_17
40510,Wyoming,2011,42890,Marijuana,New Users,2,54.178,12_17
40511,Alabama,2012,383469,Marijuana,New Users,18,47.793,12_17
40512,Alaska,2012,60264,Marijuana,New Users,3,60.099,12_17
40513,Arizona,2012,540502,Marijuana,New Users,28,65.335,12_17
40514,Arkansas,2012,236508,Marijuana,New Users,12,58.017,12_17
40515,California,2012,3117442,Marijuana,New Users,164,60.075,12_17
40516,Colorado,2012,402137,Marijuana,New Users,24,79.202,12_17
40517,Connecticut,2012,288704,Marijuana,New Users,18,73.655,12_17
40518,Delaware,2012,68333,Marijuana,New Users,4,73.877,12_17
40519,District of Columbia,2012,30856,Marijuana,New Users,2,90.718,12_17
40520,Florida,2012,1385416,Marijuana,New Users,75,61.447,12_17
40521,Georgia,2012,831609,Marijuana,New Users,41,54.97,12_17
40522,Hawaii,2012,97086,Marijuana,New Users,5,65.953,12_17
40523,Idaho,2012,140843,Marijuana,New Users,7,55.64,12_17
40524,Illinois,2012,1045769,Marijuana,New Users,51,54.938,12_17
40525,Indiana,2012,541016,Marijuana,New Users,26,52.653,12_17
40526,Iowa,2012,241811,Marijuana,New Users,12,50.792,12_17
40527,Kansas,2012,237185,Marijuana,New Users,10,43.006,12_17
40528,Kentucky,2012,339960,Marijuana,New Users,15,45.77,12_17
40529,Louisiana,2012,367827,Marijuana,New Users,17,50.283,12_17
40530,Maine,2012,94988,Marijuana,New Users,5,62.973,12_17
40531,Maryland,2012,457152,Marijuana,New Users,27,68.337,12_17
40532,Massachusetts,2012,491273,Marijuana,New Users,27,65.645,12_17
40533,Michigan,2012,805764,Marijuana,New Users,48,69.843,12_17
40534,Minnesota,2012,424639,Marijuana,New Users,19,47.712,12_17
40535,Mississippi,2012,247257,Marijuana,New Users,11,44.575,12_17
40536,Missouri,2012,472889,Marijuana,New Users,26,62.27,12_17
40537,Montana,2012,73896,Marijuana,New Users,4,61.232,12_17
40538,Nebraska,2012,148030,Marijuana,New Users,8,55.352,12_17
40539,Nevada,2012,221167,Marijuana,New Users,11,60.721,12_17
40540,New Hampshire,2012,101207,Marijuana,New Users,6,78.344,12_17
40541,New Jersey,2012,706126,Marijuana,New Users,36,54.411,12_17
40542,New Mexico,2012,168112,Marijuana,New Users,10,80.141,12_17
40543,New York,2012,1456617,Marijuana,New Users,74,58.223,12_17
40544,North Carolina,2012,764610,Marijuana,New Users,37,52.029,12_17
40545,North Dakota,2012,49581,Marijuana,New Users,2,39.464,12_17
40546,Ohio,2012,925827,Marijuana,New Users,48,58.139,12_17
40547,Oklahoma,2012,306820,Marijuana,New Users,14,48.571,12_17
40548,Oregon,2012,292050,Marijuana,New Users,16,69.04,12_17
40549,Pennsylvania,2012,951880,Marijuana,New Users,48,57.396,12_17
40550,Rhode Island,2012,76543,Marijuana,New Users,5,81.679,12_17
40551,South Carolina,2012,359524,Marijuana,New Users,21,66.522,12_17
40552,South Dakota,2012,64901,Marijuana,New Users,3,41.988,12_17
40553,Tennessee,2012,505317,Marijuana,New Users,24,51.754,12_17
40554,Texas,2012,2295567,Marijuana,New Users,102,47.877,12_17
40555,Utah,2012,275660,Marijuana,New Users,10,35.328,12_17
40556,Vermont,2012,45030,Marijuana,New Users,3,81.191,12_17
40557,Virginia,2012,619956,Marijuana,New Users,30,56.825,12_17
40558,Washington,2012,529852,Marijuana,New Users,29,65.384,12_17
40559,West Virginia,2012,130671,Marijuana,New Users,7,54.456,12_17
40560,Wisconsin,2012,449677,Marijuana,New Users,25,61.649,12_17
40561,Wyoming,2012,43516,Marijuana,New Users,2,54.907,12_17
40562,Alabama,2013,382134,Marijuana,New Users,17,44.59,12_17
40563,Alaska,2013,59900,Marijuana,New Users,3,69.865,12_17
40564,Arizona,2013,543484,Marijuana,New Users,29,65.845,12_17
40565,Arkansas,2013,236666,Marijuana,New Users,12,57.799,12_17
40566,California,2013,3080548,Marijuana,New Users,165,61.609,12_17
40567,Colorado,2013,408429,Marijuana,New Users,28,91.278,12_17
40568,Connecticut,2013,286281,Marijuana,New Users,19,70.991,12_17
40569,Delaware,2013,67991,Marijuana,New Users,4,64.377,12_17
40570,District of Columbia,2013,30551,Marijuana,New Users,2,91.113,12_17
40571,Florida,2013,1390131,Marijuana,New Users,73,59.496,12_17
40572,Georgia,2013,838199,Marijuana,New Users,38,49.531,12_17
40573,Hawaii,2013,96971,Marijuana,New Users,5,65.123,12_17
40574,Idaho,2013,142945,Marijuana,New Users,8,61.451,12_17
40575,Illinois,2013,1033794,Marijuana,New Users,45,48.776,12_17
40576,Indiana,2013,541174,Marijuana,New Users,26,55.258,12_17
40577,Iowa,2013,242393,Marijuana,New Users,11,42.376,12_17
40578,Kansas,2013,237609,Marijuana,New Users,11,50.011,12_17
40579,Kentucky,2013,340101,Marijuana,New Users,14,41.846,12_17
40580,Louisiana,2013,367862,Marijuana,New Users,18,49.919,12_17
40581,Maine,2013,93811,Marijuana,New Users,5,69.447,12_17
40582,Maryland,2013,455684,Marijuana,New Users,25,65.736,12_17
40583,Massachusetts,2013,488765,Marijuana,New Users,27,65.174,12_17
40584,Michigan,2013,797647,Marijuana,New Users,46,65.532,12_17
40585,Minnesota,2013,425247,Marijuana,New Users,18,46.758,12_17
40586,Mississippi,2013,245600,Marijuana,New Users,11,46.135,12_17
40587,Missouri,2013,470976,Marijuana,New Users,23,55.521,12_17
40588,Montana,2013,74121,Marijuana,New Users,3,52.378,12_17
40589,Nebraska,2013,149327,Marijuana,New Users,6,42.384,12_17
40590,Nevada,2013,221704,Marijuana,New Users,11,61.45,12_17
40591,New Hampshire,2013,99717,Marijuana,New Users,6,76.946,12_17
40592,New Jersey,2013,701644,Marijuana,New Users,35,54.847,12_17
40593,New Mexico,2013,166639,Marijuana,New Users,9,69.41,12_17
40594,New York,2013,1440280,Marijuana,New Users,72,56.629,12_17
40595,North Carolina,2013,771607,Marijuana,New Users,37,54.693,12_17
40596,North Dakota,2013,50733,Marijuana,New Users,2,42.422,12_17
40597,Ohio,2013,922292,Marijuana,New Users,41,51.011,12_17
40598,Oklahoma,2013,309426,Marijuana,New Users,16,53.723,12_17
40599,Oregon,2013,291323,Marijuana,New Users,17,73.382,12_17
40600,Pennsylvania,2013,941238,Marijuana,New Users,45,53.194,12_17
40601,Rhode Island,2013,75717,Marijuana,New Users,4,60.241,12_17
40602,South Carolina,2013,362044,Marijuana,New Users,20,61.668,12_17
40603,South Dakota,2013,65627,Marijuana,New Users,3,42.196,12_17
40604,Tennessee,2013,506479,Marijuana,New Users,20,43.526,12_17
40605,Texas,2013,2327085,Marijuana,New Users,103,47.859,12_17
40606,Utah,2013,282277,Marijuana,New Users,11,34.523,12_17
40607,Vermont,2013,44408,Marijuana,New Users,2,72.004,12_17
40608,Virginia,2013,622264,Marijuana,New Users,27,48.924,12_17
40609,Washington,2013,530795,Marijuana,New Users,29,67.047,12_17
40610,West Virginia,2013,129873,Marijuana,New Users,6,47.456,12_17
40611,Wisconsin,2013,448046,Marijuana,New Users,24,60.611,12_17
40612,Wyoming,2013,44128,Marijuana,New Users,2,52.837,12_17
40613,Alabama,2014,380801,Marijuana,New Users,16,43.638,12_17
40614,Alaska,2014,59194,Marijuana,New Users,3,75.236,12_17
40615,Arizona,2014,546470,Marijuana,New Users,29,60.925,12_17
40616,Arkansas,2014,236359,Marijuana,New Users,11,53.731,12_17
40617,California,2014,3054845,Marijuana,New Users,153,58.903,12_17
40618,Colorado,2014,415441,Marijuana,New Users,27,81.624,12_17
40619,Connecticut,2014,283053,Marijuana,New Users,16,66.127,12_17
40620,Delaware,2014,68597,Marijuana,New Users,3,52.925,12_17
40621,District of Columbia,2014,30707,Marijuana,New Users,2,82.632,12_17
40622,Florida,2014,1399768,Marijuana,New Users,69,55.685,12_17
40623,Georgia,2014,846476,Marijuana,New Users,39,51.748,12_17
40624,Hawaii,2014,96910,Marijuana,New Users,5,63.111,12_17
40625,Idaho,2014,144818,Marijuana,New Users,7,55.017,12_17
40626,Illinois,2014,1023238,Marijuana,New Users,42,45.919,12_17
40627,Indiana,2014,540670,Marijuana,New Users,27,59.716,12_17
40628,Iowa,2014,242812,Marijuana,New Users,11,43.103,12_17
40629,Kansas,2014,237562,Marijuana,New Users,12,50.098,12_17
40630,Kentucky,2014,339643,Marijuana,New Users,15,46.209,12_17
40631,Louisiana,2014,367670,Marijuana,New Users,16,44.601,12_17
40632,Maine,2014,92645,Marijuana,New Users,6,74.493,12_17
40633,Maryland,2014,454564,Marijuana,New Users,22,61.218,12_17
40634,Massachusetts,2014,488093,Marijuana,New Users,27,68.2,12_17
40635,Michigan,2014,788717,Marijuana,New Users,40,57.885,12_17
40636,Minnesota,2014,425999,Marijuana,New Users,18,43.883,12_17
40637,Mississippi,2014,244465,Marijuana,New Users,11,44.066,12_17
40638,Missouri,2014,470263,Marijuana,New Users,23,56.199,12_17
40639,Montana,2014,74378,Marijuana,New Users,4,61.936,12_17
40640,Nebraska,2014,151059,Marijuana,New Users,6,35.086,12_17
40641,Nevada,2014,222788,Marijuana,New Users,12,62.76,12_17
40642,New Hampshire,2014,98378,Marijuana,New Users,5,68.231,12_17
40643,New Jersey,2014,697509,Marijuana,New Users,32,49.856,12_17
40644,New Mexico,2014,165438,Marijuana,New Users,9,67.111,12_17
40645,New York,2014,1427531,Marijuana,New Users,69,54.306,12_17
40646,North Carolina,2014,777550,Marijuana,New Users,38,53.514,12_17
40647,North Dakota,2014,51690,Marijuana,New Users,2,49.115,12_17
40648,Ohio,2014,917272,Marijuana,New Users,40,49.008,12_17
40649,Oklahoma,2014,312268,Marijuana,New Users,17,56.206,12_17
40650,Oregon,2014,291273,Marijuana,New Users,16,68.461,12_17
40651,Pennsylvania,2014,934275,Marijuana,New Users,39,47.398,12_17
40652,Rhode Island,2014,75156,Marijuana,New Users,4,67.135,12_17
40653,South Carolina,2014,365128,Marijuana,New Users,19,58.249,12_17
40654,South Dakota,2014,65789,Marijuana,New Users,3,44.494,12_17
40655,Tennessee,2014,507891,Marijuana,New Users,22,44.608,12_17
40656,Texas,2014,2361420,Marijuana,New Users,105,48.689,12_17
40657,Utah,2014,288637,Marijuana,New Users,10,30.535,12_17
40658,Vermont,2014,43770,Marijuana,New Users,2,69.692,12_17
40659,Virginia,2014,624487,Marijuana,New Users,29,50.293,12_17
40660,Washington,2014,530669,Marijuana,New Users,27,59.575,12_17
40661,West Virginia,2014,129363,Marijuana,New Users,7,56.568,12_17
40662,Wisconsin,2014,446438,Marijuana,New Users,24,60.463,12_17
40663,Wyoming,2014,44151,Marijuana,New Users,2,53.323,12_17
40664,Alabama,2015,378330,Marijuana,New Users,15,41.864,12_17
40665,Alaska,2015,59083,Marijuana,New Users,3,77.936,12_17
40666,Arizona,2015,548504,Marijuana,New Users,25,51.166,12_17
40667,Arkansas,2015,236654,Marijuana,New Users,10,45.629,12_17
40668,California,2015,3039214,Marijuana,New Users,150,56.758,12_17
40669,Colorado,2015,421468,Marijuana,New Users,26,77.364,12_17
40670,Connecticut,2015,279545,Marijuana,New Users,14,57.823,12_17
40671,Delaware,2015,69164,Marijuana,New Users,4,58.802,12_17
40672,District of Columbia,2015,30813,Marijuana,New Users,2,68.541,12_17
40673,Florida,2015,1405801,Marijuana,New Users,70,56.223,12_17
40674,Georgia,2015,855245,Marijuana,New Users,36,46.244,12_17
40675,Hawaii,2015,96573,Marijuana,New Users,5,65.601,12_17
40676,Idaho,2015,146791,Marijuana,New Users,6,42.04,12_17
40677,Illinois,2015,1015317,Marijuana,New Users,45,50.446,12_17
40678,Indiana,2015,539568,Marijuana,New Users,26,55.497,12_17
40679,Iowa,2015,243253,Marijuana,New Users,11,44.494,12_17
40680,Kansas,2015,237647,Marijuana,New Users,11,47.361,12_17
40681,Kentucky,2015,339903,Marijuana,New Users,16,50.378,12_17
40682,Louisiana,2015,367464,Marijuana,New Users,16,46.759,12_17
40683,Maine,2015,91487,Marijuana,New Users,5,62.933,12_17
40684,Maryland,2015,453674,Marijuana,New Users,23,59.266,12_17
40685,Massachusetts,2015,487249,Marijuana,New Users,26,64.887,12_17
40686,Michigan,2015,779507,Marijuana,New Users,39,57.411,12_17
40687,Minnesota,2015,427687,Marijuana,New Users,21,54.05,12_17
40688,Mississippi,2015,244221,Marijuana,New Users,10,44.493,12_17
40689,Missouri,2015,469494,Marijuana,New Users,22,51.229,12_17
40690,Montana,2015,74427,Marijuana,New Users,4,70.199,12_17
40691,Nebraska,2015,152704,Marijuana,New Users,7,43.209,12_17
40692,Nevada,2015,224147,Marijuana,New Users,12,68.258,12_17
40693,New Hampshire,2015,96774,Marijuana,New Users,5,59.171,12_17
40694,New Jersey,2015,694182,Marijuana,New Users,30,44.956,12_17
40695,New Mexico,2015,165412,Marijuana,New Users,9,69.925,12_17
40696,New York,2015,1416226,Marijuana,New Users,72,55.818,12_17
40697,North Carolina,2015,783879,Marijuana,New Users,37,51.035,12_17
40698,North Dakota,2015,52111,Marijuana,New Users,2,46.11,12_17
40699,Ohio,2015,909989,Marijuana,New Users,41,51.442,12_17
40700,Oklahoma,2015,314698,Marijuana,New Users,14,45.925,12_17
